resultraceid,result_pos,resulthorsenum,resulthorsename,resultdate,resulttime,resultcourse
781782,6,2,Behind The Wall,2021-04-05,2:40,Fairyhouse
781782,7,6,Nazine,2021-04-05,2:40,Fairyhouse
779500,1,7,Saturn 'n Silk,2021-04-05,2:35,Chepstow
779500,2,3,Dangan Des Champs,2021-04-05,2:35,Chepstow
779500,3,9,Well Briefed,2021-04-05,2:35,Chepstow
779500,4,4,Ferny Knap,2021-04-05,2:35,Chepstow
779500,5,6,Midnight Annie,2021-04-05,2:35,Chepstow
779500,6,5,Ingeborg Zilling,2021-04-05,2:35,Chepstow
779500,7,8,Southfield Lily,2021-04-05,2:35,Chepstow
779659,1,8,Vanity Affair,2021-04-05,2:30,Wolverhampton (AW)
779659,2,1,Ritchie Valens,2021-04-05,2:30,Wolverhampton (AW)
779659,3,2,Mythical Madness,2021-04-05,2:30,Wolverhampton (AW)
779659,4,4,Global Art,2021-04-05,2:30,Wolverhampton (AW)
779659,5,6,Sweet Reward,2021-04-05,2:30,Wolverhampton (AW)
779659,6,3,Asdaa,2021-04-05,2:30,Wolverhampton (AW)
779659,7,7,Critical Thinking,2021-04-05,2:30,Wolverhampton (AW)
779659,8,5,Bronze River,2021-04-05,2:30,Wolverhampton (AW)
781774,1,5,Master Artist,2021-04-05,2:25,Cork
781774,2,16,Toms Courage,2021-04-05,2:25,Cork
781774,3,13,Island Mahee,2021-04-05,2:25,Cork
781774,4,15,Listenheretomejack,2021-04-05,2:25,Cork
781774,5,4,Quarry Lil,2021-04-05,2:25,Cork
781774,6,17,Sweet Sixteen,2021-04-05,2:25,Cork
781774,7,7,Le Figaro Faoudel,2021-04-05,2:25,Cork
781774,8,2,Hazran,2021-04-05,2:25,Cork
781774,9,11,Silk Worm,2021-04-05,2:25,Cork
781774,10,8,Rare Conor,2021-04-05,2:25,Cork
781774,11,9,Sadies Trix,2021-04-05,2:25,Cork
781774,12,14,Caridadi,2021-04-05,2:25,Cork
781774,13,12,Fayetta,2021-04-05,2:25,Cork
781774,14,10,Pottlerath,2021-04-05,2:25,Cork
781774,15,3,Morning Skye,2021-04-05,2:25,Cork
781774,NA,1,Archer's Up,2021-04-05,2:25,Cork
779641,1,2,Royal Birth,2021-04-05,2:20,Kempton (AW)
779641,2,4,Lihou,2021-04-05,2:20,Kempton (AW)
779641,3,3,Han Solo Berger,2021-04-05,2:20,Kempton (AW)
779641,4,1,Blue De Vega,2021-04-05,2:20,Kempton (AW)
779641,5,5,Top Breeze,2021-04-05,2:20,Kempton (AW)
779328,1,1,Vindobala,2021-04-05,2:15,Redcar
779328,2,7,Alba De Tormes,2021-04-05,2:15,Redcar
779328,3,11,Soller Bay,2021-04-05,2:15,Redcar
779328,4,4,Dr T J Eckleburg,2021-04-05,2:15,Redcar
779328,5,9,Can Can Girl,2021-04-05,2:15,Redcar
779328,6,10,The Fast Lion,2021-04-05,2:15,Redcar
779328,7,6,Brazen Bow,2021-04-05,2:15,Redcar
779328,8,14,Bazzy,2021-04-05,2:15,Redcar
779328,9,12,Arthur Norse,2021-04-05,2:15,Redcar
779328,10,8,We Still Believe,2021-04-05,2:15,Redcar
779328,11,13,Desert Cat,2021-04-05,2:15,Redcar
779328,12,2,Waltzing,2021-04-05,2:15,Redcar
779328,NA,3,Bear Me In Mind,2021-04-05,2:15,Redcar
779328,NA,5,Isla Vista,2021-04-05,2:15,Redcar
781990,1,13,Hootton,2021-04-05,2:15,Chantilly
781990,2,11,Roderick,2021-04-05,2:15,Chantilly
781990,3,14,First Sight,2021-04-05,2:15,Chantilly
781990,NA,1,Bosioh,2021-04-05,2:15,Chantilly
781990,4,8,The Big Smoke,2021-04-05,2:15,Chantilly
781990,5,12,Like A Charm,2021-04-05,2:15,Chantilly
781990,6,3,Haliphon,2021-04-05,2:15,Chantilly
781990,7,7,Canoeing,2021-04-05,2:15,Chantilly
781990,8,15,Inattendu,2021-04-05,2:15,Chantilly
781990,9,4,Talap,2021-04-05,2:15,Chantilly
781990,9,6,Laris,2021-04-05,2:15,Chantilly
781990,11,10,Mille Sabords,2021-04-05,2:15,Chantilly
781990,12,9,Mrs Upjohn,2021-04-05,2:15,Chantilly
781990,13,5,Larno,2021-04-05,2:15,Chantilly
781990,14,2,Devil,2021-04-05,2:15,Chantilly
779492,1,2,Casa Loupi,2021-04-05,2:10,Plumpton
779492,2,7,Wise Glory,2021-04-05,2:10,Plumpton
779492,NA,6,The Cincinnati Kid,2021-04-05,2:10,Plumpton
781781,1,3,Shanroe,2021-04-05,2:05,Fairyhouse
781781,2,8,Jon Ess,2021-04-05,2:05,Fairyhouse
781781,3,10,Fighting Fit,2021-04-05,2:05,Fairyhouse
781781,4,6,Isotope,2021-04-05,2:05,Fairyhouse
781781,5,19,Jiving Jerry,2021-04-05,2:05,Fairyhouse
781781,6,16,Fox Fearless,2021-04-05,2:05,Fairyhouse
781781,7,21,Toughari,2021-04-05,2:05,Fairyhouse
781781,8,5,Big King,2021-04-05,2:05,Fairyhouse
781781,9,1,French Light,2021-04-05,2:05,Fairyhouse
781781,10,9,You Say Nothing,2021-04-05,2:05,Fairyhouse
781781,11,12,Crassus,2021-04-05,2:05,Fairyhouse
781781,12,18,Royal Aide,2021-04-05,2:05,Fairyhouse
781781,13,14,Lariat,2021-04-05,2:05,Fairyhouse
781781,14,20,Mc Alpine,2021-04-05,2:05,Fairyhouse
781781,15,2,Battle Of Actium,2021-04-05,2:05,Fairyhouse
781781,16,7,Bentham,2021-04-05,2:05,Fairyhouse
781781,17,23,I Don't Get It,2021-04-05,2:05,Fairyhouse
781781,18,15,Alexei Vronsky,2021-04-05,2:05,Fairyhouse
781781,19,13,Excelcius,2021-04-05,2:05,Fairyhouse
781781,NA,11,Bigz Belief,2021-04-05,2:05,Fairyhouse
779501,1,1,Brewers Project,2021-04-05,2:00,Chepstow
779501,2,3,Blumen Glory,2021-04-05,2:00,Chepstow
779501,3,2,Blueberry Wine,2021-04-05,2:00,Chepstow
779501,4,11,Mr Melda,2021-04-05,2:00,Chepstow
779501,5,15,Master Malcolm,2021-04-05,2:00,Chepstow
779501,6,14,Uberman,2021-04-05,2:00,Chepstow
779501,7,9,Isle Of Aron,2021-04-05,2:00,Chepstow
779501,8,6,Givehimhisdew,2021-04-05,2:00,Chepstow
779501,9,13,Thirtyfourstitches,2021-04-05,2:00,Chepstow
779501,10,4,Come On Josh,2021-04-05,2:00,Chepstow
779501,11,8,He Is A Cracker,2021-04-05,2:00,Chepstow
779501,NA,7,Hawk Wind,2021-04-05,2:00,Chepstow
779661,1,4,Zwelela,2021-04-05,1:55,Wolverhampton (AW)
779661,2,1,Choritzo,2021-04-05,1:55,Wolverhampton (AW)
779661,3,8,Dark Zeas,2021-04-05,1:55,Wolverhampton (AW)
779661,4,7,Cuban Dancer,2021-04-05,1:55,Wolverhampton (AW)
779661,5,3,Elakazaam,2021-04-05,1:55,Wolverhampton (AW)
779661,6,5,Baba Reza,2021-04-05,1:55,Wolverhampton (AW)
779661,7,6,Rhoscolyn,2021-04-05,1:55,Wolverhampton (AW)
781773,1,8,Mr Josiey Wales,2021-04-05,1:50,Cork
781773,2,13,Imperial Tune,2021-04-05,1:50,Cork
781773,3,4,Dr Shirocco,2021-04-05,1:50,Cork
781773,4,11,Champ Royal,2021-04-05,1:50,Cork
781773,5,10,Along Long Story,2021-04-05,1:50,Cork
781773,6,12,Imperial Imp,2021-04-05,1:50,Cork
781773,7,16,Mrs Watson,2021-04-05,1:50,Cork
781773,8,1,Command Chain,2021-04-05,1:50,Cork
781773,9,5,Get Connected,2021-04-05,1:50,Cork
781773,10,2,Councilor Dick,2021-04-05,1:50,Cork
781773,11,7,Hill Of Hope,2021-04-05,1:50,Cork
781773,12,18,Flying Colum,2021-04-05,1:50,Cork
781773,13,3,Desertmore Glen,2021-04-05,1:50,Cork
781773,NA,9,Patriot Poet,2021-04-05,1:50,Cork
781773,NA,15,War Down Under,2021-04-05,1:50,Cork
779644,1,1,Dukebox,2021-04-05,1:45,Kempton (AW)
779644,2,3,Meng Tian,2021-04-05,1:45,Kempton (AW)
779644,3,7,Mirique,2021-04-05,1:45,Kempton (AW)
779644,4,5,Noble Albert,2021-04-05,1:45,Kempton (AW)
779644,5,2,Graftonat,2021-04-05,1:45,Kempton (AW)
779644,6,6,Wild Mountain,2021-04-05,1:45,Kempton (AW)
781923,1,4,Ilza'Eem,2021-04-05,1:40,Redcar
781923,2,7,Poet's King,2021-04-05,1:40,Redcar
781923,3,10,Lilikoi,2021-04-05,1:40,Redcar
781923,4,2,Alhaajeb,2021-04-05,1:40,Redcar
781923,5,8,Seasett,2021-04-05,1:40,Redcar
781923,6,3,Carrigillihy,2021-04-05,1:40,Redcar
781923,7,6,Magic Gem,2021-04-05,1:40,Redcar
781923,8,1,Socks Off,2021-04-05,1:40,Redcar
781923,9,9,Call Clwyd,2021-04-05,1:40,Redcar
781923,10,11,Madame Cholet,2021-04-05,1:40,Redcar
781923,11,5,Krank It,2021-04-05,1:40,Redcar
781989,1,3,Gravity Force,2021-04-05,1:33,Chantilly
781989,2,9,Gamgoom,2021-04-05,1:33,Chantilly
781989,3,4,Exclusive Baio,2021-04-05,1:33,Chantilly
781989,4,2,Caliste,2021-04-05,1:33,Chantilly
781989,5,11,Vautrin,2021-04-05,1:33,Chantilly
781989,6,8,Elwind,2021-04-05,1:33,Chantilly
781989,7,10,Contortioniste,2021-04-05,1:33,Chantilly
781989,8,1,Bonarda,2021-04-05,1:33,Chantilly
781989,9,6,New Queen,2021-04-05,1:33,Chantilly
781989,10,5,Slayer,2021-04-05,1:33,Chantilly
779498,1,8,Fact Flow,2021-04-05,1:30,Chepstow
779498,2,1,Discko Des Plages,2021-04-05,1:30,Chepstow
779498,3,3,Mouseinthehouse,2021-04-05,1:30,Chepstow
779498,4,2,Prairie Town,2021-04-05,1:30,Chepstow
779498,5,7,Kilcara,2021-04-05,1:30,Chepstow
779498,6,6,Drewmain Legend,2021-04-05,1:30,Chepstow
779498,NA,5,Caspers Court,2021-04-05,1:30,Chepstow
779664,1,1,One Step Beyond,2021-04-05,1:20,Wolverhampton (AW)
779664,2,9,Gonzaga,2021-04-05,1:20,Wolverhampton (AW)
779664,3,4,Divine Connection,2021-04-05,1:20,Wolverhampton (AW)
779664,4,6,Nezar,2021-04-05,1:20,Wolverhampton (AW)
779664,5,2,Clipsham Tiger,2021-04-05,1:20,Wolverhampton (AW)
779664,6,5,Soldier's Son,2021-04-05,1:20,Wolverhampton (AW)
779664,7,8,Where Next Jo,2021-04-05,1:20,Wolverhampton (AW)
779326,1,2,Headingley,2021-04-05,1:10,Redcar
779326,2,7,Villeurbanne,2021-04-05,1:10,Redcar
779326,3,8,Wor Willie,2021-04-05,1:10,Redcar
779326,4,5,Life On The Rocks,2021-04-05,1:10,Redcar
779326,5,4,Clansman,2021-04-05,1:10,Redcar
779326,6,6,Mabdaa,2021-04-05,1:10,Redcar
779326,7,9,Deny Knowledge,2021-04-05,1:10,Redcar
779326,8,3,Carter Cowboy,2021-04-05,1:10,Redcar
779326,9,10,Rita R,2021-04-05,1:10,Redcar
779326,10,1,Ile De Brehat,2021-04-05,1:10,Redcar
779326,11,11,She's No Angel,2021-04-05,1:10,Redcar
779499,1,3,Quick Draw,2021-04-05,1:00,Chepstow
779499,2,14,Gallow Ford,2021-04-05,1:00,Chepstow
779499,3,18,Kenyan Cowboy,2021-04-05,1:00,Chepstow
779499,4,2,The Raven's Return,2021-04-05,1:00,Chepstow
779499,5,9,Gastara,2021-04-05,1:00,Chepstow
779499,6,7,Anightinlambourn,2021-04-05,1:00,Chepstow
779499,7,17,No Quarter Asked,2021-04-05,1:00,Chepstow
779499,NA,1,Kings Walk,2021-04-05,1:00,Chepstow
779499,NA,6,High Change,2021-04-05,1:00,Chepstow
779499,NA,13,Seelotmorebusiness,2021-04-05,1:00,Chepstow
781988,1,8,Ivresse,2021-04-05,12:58,Chantilly
781988,2,11,Schooner Ridge,2021-04-05,12:58,Chantilly
781988,3,3,Big Freeze,2021-04-05,12:58,Chantilly
781988,4,9,Sans Sommeil,2021-04-05,12:58,Chantilly
781988,5,6,Champagne Anyway,2021-04-05,12:58,Chantilly
781988,6,4,All The King's Men,2021-04-05,12:58,Chantilly
781988,7,10,Nemba,2021-04-05,12:58,Chantilly
781988,8,1,Duty Beyond,2021-04-05,12:58,Chantilly
781988,9,7,Pietra Giallo,2021-04-05,12:58,Chantilly
781988,10,2,Energy Dragon,2021-04-05,12:58,Chantilly
781988,11,5,Field Of Diamonds,2021-04-05,12:58,Chantilly
781795,1,5,Private Rocket,2021-04-05,10:45,Sha Tin
781795,2,11,Kasi Farasi,2021-04-05,10:45,Sha Tin
781795,3,4,Perfect To Great,2021-04-05,10:45,Sha Tin
781795,4,2,Winning For All,2021-04-05,10:45,Sha Tin
781795,5,12,Piano Solo,2021-04-05,10:45,Sha Tin
781795,6,13,Smart Folks,2021-04-05,10:45,Sha Tin
781795,7,6,All For South,2021-04-05,10:45,Sha Tin
781795,8,1,Beauty Rush,2021-04-05,10:45,Sha Tin
781795,9,14,Swift Spirit,2021-04-05,10:45,Sha Tin
781795,10,3,Smart Leader,2021-04-05,10:45,Sha Tin
781795,11,8,Ka Ying Excellent,2021-04-05,10:45,Sha Tin
781795,12,7,Enzemble,2021-04-05,10:45,Sha Tin
781795,13,10,Eternal Beauty,2021-04-05,10:45,Sha Tin
781795,14,9,Sincere Boy,2021-04-05,10:45,Sha Tin
781803,1,9,Amazing Star,2021-04-05,10:10,Sha Tin
781803,2,8,Stronger,2021-04-05,10:10,Sha Tin
781803,3,11,Beauty Applause,2021-04-05,10:10,Sha Tin
781803,4,1,Wishful Thinker,2021-04-05,10:10,Sha Tin
781803,5,3,Wellington,2021-04-05,10:10,Sha Tin
781803,6,2,Computer Patch,2021-04-05,10:10,Sha Tin
781803,7,7,Voyage Warrior,2021-04-05,10:10,Sha Tin
781803,8,4,Big Party,2021-04-05,10:10,Sha Tin
781803,9,12,Sky Field,2021-04-05,10:10,Sha Tin
781803,10,5,Fat Turtle,2021-04-05,10:10,Sha Tin
781803,11,13,Winning Dreamer,2021-04-05,10:10,Sha Tin
781803,12,10,Buddies,2021-04-05,10:10,Sha Tin
781803,13,6,Regency Legend,2021-04-05,10:10,Sha Tin
781802,1,8,Hurry Hurry Gain,2021-04-05,9:35,Sha Tin
781802,2,10,Sky Show,2021-04-05,9:35,Sha Tin
781802,3,7,Biz Power,2021-04-05,9:35,Sha Tin
781802,4,2,Storm Warnings,2021-04-05,9:35,Sha Tin
781802,5,6,Winston's Lad,2021-04-05,9:35,Sha Tin
781802,6,3,Mig Energy,2021-04-05,9:35,Sha Tin
781802,7,5,Most Welcome,2021-04-05,9:35,Sha Tin
781802,8,9,Simply Spectacular,2021-04-05,9:35,Sha Tin
781802,9,4,Encouraged,2021-04-05,9:35,Sha Tin
781802,10,11,Team Power,2021-04-05,9:35,Sha Tin
781802,11,1,Ka Ying Master,2021-04-05,9:35,Sha Tin
781801,1,2,Maldives,2021-04-05,9:05,Sha Tin
781801,2,6,El Jefe,2021-04-05,9:05,Sha Tin
781801,3,4,Toycoon,2021-04-05,9:05,Sha Tin
781801,4,1,Pure Legend,2021-04-05,9:05,Sha Tin
781801,5,14,Seize The Spirit,2021-04-05,9:05,Sha Tin
781801,6,10,Copartner Era,2021-04-05,9:05,Sha Tin
781801,7,3,Leading Fortune,2021-04-05,9:05,Sha Tin
781801,8,8,On Excel Star,2021-04-05,9:05,Sha Tin
781801,9,5,Vukan,2021-04-05,9:05,Sha Tin
781801,10,7,Strathmartine,2021-04-05,9:05,Sha Tin
781801,11,12,California Legend,2021-04-05,9:05,Sha Tin
781801,12,13,Daily Charm,2021-04-05,9:05,Sha Tin
781801,13,9,Run Des Run,2021-04-05,9:05,Sha Tin
781801,14,11,Holyshowcasing,2021-04-05,9:05,Sha Tin
781800,1,1,Super Winner,2021-04-05,8:35,Sha Tin
781800,2,11,Gracylove,2021-04-05,8:35,Sha Tin
781800,3,2,Super Red Dragon,2021-04-05,8:35,Sha Tin
781800,4,7,Sunny Baby,2021-04-05,8:35,Sha Tin
781800,5,3,Super Fast,2021-04-05,8:35,Sha Tin
781800,6,5,Fa Fa,2021-04-05,8:35,Sha Tin
781800,7,10,Golden Bolt,2021-04-05,8:35,Sha Tin
781800,8,12,All Joyful,2021-04-05,8:35,Sha Tin
781800,9,4,Amazing Boy,2021-04-05,8:35,Sha Tin
781800,10,13,Champion Pride,2021-04-05,8:35,Sha Tin
781800,11,6,Cheeky Prawn,2021-04-05,8:35,Sha Tin
781800,12,14,Shanghai Grace,2021-04-05,8:35,Sha Tin
781800,13,9,Formula Excel,2021-04-05,8:35,Sha Tin
781800,14,8,Bullish Unicorn,2021-04-05,8:35,Sha Tin
781799,1,5,Regency Bo Bo,2021-04-05,8:00,Sha Tin
781799,2,11,Killer Bee,2021-04-05,8:00,Sha Tin
781799,3,9,Decisive Twelve,2021-04-05,8:00,Sha Tin
781799,4,2,Noble Steed,2021-04-05,8:00,Sha Tin
781799,5,3,Tornado Twist,2021-04-05,8:00,Sha Tin
781799,6,4,Utopia Life,2021-04-05,8:00,Sha Tin
781799,7,10,Flying Sword,2021-04-05,8:00,Sha Tin
781799,8,1,Yo Beauty,2021-04-05,8:00,Sha Tin
781799,9,7,Taking Aim,2021-04-05,8:00,Sha Tin
781799,10,8,Loyal Baby,2021-04-05,8:00,Sha Tin
781799,11,6,Euromissile,2021-04-05,8:00,Sha Tin
781798,1,10,Trader,2021-04-05,7:30,Sha Tin
781798,2,12,Party Genius,2021-04-05,7:30,Sha Tin
781798,3,1,Lucky Quality,2021-04-05,7:30,Sha Tin
781798,4,6,Durham Star,2021-04-05,7:30,Sha Tin
781798,5,5,Darci Joy,2021-04-05,7:30,Sha Tin
781798,6,9,Team Goodluck,2021-04-05,7:30,Sha Tin
781798,7,3,Beauty Cheers,2021-04-05,7:30,Sha Tin
781798,8,2,Honest Way,2021-04-05,7:30,Sha Tin
781798,9,4,Cordyceps One,2021-04-05,7:30,Sha Tin
781798,10,14,U W Brother,2021-04-05,7:30,Sha Tin
781798,11,8,Super Flames,2021-04-05,7:30,Sha Tin
781798,12,7,Lucky Treasure,2021-04-05,7:30,Sha Tin
781798,13,11,Figures Two,2021-04-05,7:30,Sha Tin
781798,14,13,Hot Chili Pepper,2021-04-05,7:30,Sha Tin
781797,1,4,Mighty Giant,2021-04-05,7:00,Sha Tin
781797,2,1,Southern Legend,2021-04-05,7:00,Sha Tin
781797,3,5,More Than This,2021-04-05,7:00,Sha Tin
781797,4,6,Champion's Way,2021-04-05,7:00,Sha Tin
781797,5,2,Waikuku,2021-04-05,7:00,Sha Tin
781796,1,1,Glorious Dragon,2021-04-05,6:30,Sha Tin
781796,2,6,Butterfield,2021-04-05,6:30,Sha Tin
781796,3,9,Helene Leadingstar,2021-04-05,6:30,Sha Tin
781796,4,2,Columbus County,2021-04-05,6:30,Sha Tin
781796,5,7,Ho Ho Khan,2021-04-05,6:30,Sha Tin
781796,6,3,Time Warp,2021-04-05,6:30,Sha Tin
781796,7,5,Savvy Nine,2021-04-05,6:30,Sha Tin
781796,8,8,Playa Del Puente,2021-04-05,6:30,Sha Tin
781796,9,4,Chefano,2021-04-05,6:30,Sha Tin
781794,1,1,Pleasant Endeavor,2021-04-05,6:00,Sha Tin
781794,2,8,Monster Kaka,2021-04-05,6:00,Sha Tin
781794,3,11,Sight Hero,2021-04-05,6:00,Sha Tin
781794,4,2,Eligere,2021-04-05,6:00,Sha Tin
781794,5,6,Thunderstrike,2021-04-05,6:00,Sha Tin
781794,6,10,Happy Gathering,2021-04-05,6:00,Sha Tin
781794,7,3,All You Know,2021-04-05,6:00,Sha Tin
781794,8,12,Brilliant China,2021-04-05,6:00,Sha Tin
781794,9,5,Prime Star,2021-04-05,6:00,Sha Tin
781794,10,14,Dazzling Feeling,2021-04-05,6:00,Sha Tin
781794,11,7,Victory More,2021-04-05,6:00,Sha Tin
781794,12,9,Won Ball,2021-04-05,6:00,Sha Tin
781794,13,4,Here We Go,2021-04-05,6:00,Sha Tin
781794,14,13,Destine Jewellery,2021-04-05,6:00,Sha Tin
781815,1,4,Gleneagles,2021-04-05,5:35,Hawkesbury
781815,2,7,Overpass,2021-04-05,5:35,Hawkesbury
781815,3,15,Belle O'Ballee,2021-04-05,5:35,Hawkesbury
781815,4,12,Field Wiri,2021-04-05,5:35,Hawkesbury
781815,5,14,Zalini,2021-04-05,5:35,Hawkesbury
781815,6,9,Boston Belle,2021-04-05,5:35,Hawkesbury
781815,7,11,Facetious,2021-04-05,5:35,Hawkesbury
781815,8,17,Shocking Force,2021-04-05,5:35,Hawkesbury
781815,9,18,Khumbu,2021-04-05,5:35,Hawkesbury
782151,1,8,Raging Bull,2021-04-09,10:30,Keeneland
782151,2,6,Ride A Comet,2021-04-09,10:30,Keeneland
782151,3,4,Sacred Life,2021-04-09,10:30,Keeneland
782151,4,9,Field Pass,2021-04-09,10:30,Keeneland
782151,5,2,Hit The Road,2021-04-09,10:30,Keeneland
782151,6,5,Darain,2021-04-09,10:30,Keeneland
782151,7,3,Somelikeithotbrown,2021-04-09,10:30,Keeneland
782151,8,1,Get Smokin,2021-04-09,10:30,Keeneland
782151,9,7,Flying Scotsman,2021-04-09,10:30,Keeneland
779703,1,3,Hold Fast,2021-04-09,8:10,Kempton (AW)
779703,2,6,Capriolette,2021-04-09,8:10,Kempton (AW)
779703,3,7,Risaalaat,2021-04-09,8:10,Kempton (AW)
779703,3,11,Alezan,2021-04-09,8:10,Kempton (AW)
779703,5,4,Dramatica,2021-04-09,8:10,Kempton (AW)
779703,6,10,Chloellie,2021-04-09,8:10,Kempton (AW)
779703,7,8,Lady Alavesa,2021-04-09,8:10,Kempton (AW)
779703,8,2,Hashtagmetoo,2021-04-09,8:10,Kempton (AW)
779703,9,1,Zoom Zoom Babe,2021-04-09,8:10,Kempton (AW)
779703,10,9,Ruby Gates,2021-04-09,8:10,Kempton (AW)
779703,11,5,Millicent,2021-04-09,8:10,Kempton (AW)
779701,1,1,My Frankel,2021-04-09,7:40,Kempton (AW)
779701,2,4,Taqareer,2021-04-09,7:40,Kempton (AW)
779701,3,2,Great Esteem,2021-04-09,7:40,Kempton (AW)
779701,4,3,Just In Time,2021-04-09,7:40,Kempton (AW)
779701,5,5,Culture,2021-04-09,7:40,Kempton (AW)
781987,1,9,The Cool Dude,2021-04-09,7:25,Wexford
781987,2,10,Enduring Love,2021-04-09,7:25,Wexford
781987,3,5,Smokin' Vinnie,2021-04-09,7:25,Wexford
781987,4,1,Ask And Answer,2021-04-09,7:25,Wexford
781987,5,11,Chapter Two,2021-04-09,7:25,Wexford
781987,6,4,Duckphil,2021-04-09,7:25,Wexford
781987,7,8,Sweet As A Nut,2021-04-09,7:25,Wexford
781987,8,7,Full Noise,2021-04-09,7:25,Wexford
781987,9,2,Pegase Amour,2021-04-09,7:25,Wexford
781987,10,6,Turndownthevolume,2021-04-09,7:25,Wexford
781987,NA,3,Whispering Waters,2021-04-09,7:25,Wexford
779702,1,2,Dragon Symbol,2021-04-09,7:10,Kempton (AW)
779702,2,3,Jadwal,2021-04-09,7:10,Kempton (AW)
779702,3,1,Breath Of Sun,2021-04-09,7:10,Kempton (AW)
779702,4,4,Intrusive,2021-04-09,7:10,Kempton (AW)
781986,1,9,Champagne Beauty,2021-04-09,6:55,Wexford
781986,2,4,The Echo Boy,2021-04-09,6:55,Wexford
781986,3,2,Notice To Close,2021-04-09,6:55,Wexford
781986,4,7,Getaday,2021-04-09,6:55,Wexford
781986,5,3,Key Commander,2021-04-09,6:55,Wexford
781986,6,8,Fauguernon,2021-04-09,6:55,Wexford
781986,7,10,Fill The Tank,2021-04-09,6:55,Wexford
781986,8,11,Tyrrell's Succes,2021-04-09,6:55,Wexford
781986,9,1,Jack Dillinger,2021-04-09,6:55,Wexford
781986,NA,5,Diamond Turf,2021-04-09,6:55,Wexford
779704,1,3,Lilkian,2021-04-09,6:40,Kempton (AW)
779704,2,1,Show Me A Sunset,2021-04-09,6:40,Kempton (AW)
779704,3,5,Hector Loza,2021-04-09,6:40,Kempton (AW)
779704,4,6,Steelriver,2021-04-09,6:40,Kempton (AW)
779704,5,2,Production,2021-04-09,6:40,Kempton (AW)
779704,6,7,Plunger,2021-04-09,6:40,Kempton (AW)
779704,7,4,Amathus,2021-04-09,6:40,Kempton (AW)
779704,8,9,Dubai Elegance,2021-04-09,6:40,Kempton (AW)
779704,9,8,Phoenix Star,2021-04-09,6:40,Kempton (AW)
782024,1,1,Dubai Canal,2021-04-09,6:30,Al Ain
782024,2,11,Zucchini,2021-04-09,6:30,Al Ain
782024,3,5,Secret Trade,2021-04-09,6:30,Al Ain
782024,4,8,Kanood,2021-04-09,6:30,Al Ain
782024,5,6,One Vision,2021-04-09,6:30,Al Ain
782024,6,15,Lahmoom,2021-04-09,6:30,Al Ain
782024,7,3,Untold Secret,2021-04-09,6:30,Al Ain
782024,8,2,Dark Of Night,2021-04-09,6:30,Al Ain
782024,9,4,Right Flank,2021-04-09,6:30,Al Ain
782024,10,13,Faadhel,2021-04-09,6:30,Al Ain
782024,11,7,Antimo,2021-04-09,6:30,Al Ain
782024,12,16,Takhteet,2021-04-09,6:30,Al Ain
782024,13,9,Maqaadeer,2021-04-09,6:30,Al Ain
782024,14,12,Dream Warrior,2021-04-09,6:30,Al Ain
781985,1,1,Ornua,2021-04-09,6:25,Wexford
781985,2,7,Fine Theatre,2021-04-09,6:25,Wexford
781985,3,11,Great Khan,2021-04-09,6:25,Wexford
781985,4,2,Neverushacon,2021-04-09,6:25,Wexford
781985,5,10,Kitten Rock,2021-04-09,6:25,Wexford
781985,6,8,Well Joey,2021-04-09,6:25,Wexford
781985,7,5,Bay Hill,2021-04-09,6:25,Wexford
781985,8,3,Dr Mikey,2021-04-09,6:25,Wexford
781985,9,9,Lean Araig,2021-04-09,6:25,Wexford
781985,NA,4,Na Trachtalai Abu,2021-04-09,6:25,Wexford
781985,NA,6,Crosshue Boy,2021-04-09,6:25,Wexford
779706,1,9,Petit Bay,2021-04-09,6:10,Kempton (AW)
779706,2,1,Stormingin,2021-04-09,6:10,Kempton (AW)
779706,3,2,Cafe Espresso,2021-04-09,6:10,Kempton (AW)
779706,4,4,Gold Souk,2021-04-09,6:10,Kempton (AW)
779706,5,11,Savitar,2021-04-09,6:10,Kempton (AW)
779706,6,5,Temur Khan,2021-04-09,6:10,Kempton (AW)
779706,7,10,Prince Abu,2021-04-09,6:10,Kempton (AW)
779706,8,14,Air Of York,2021-04-09,6:10,Kempton (AW)
779706,9,8,Almost You,2021-04-09,6:10,Kempton (AW)
779706,10,13,Famous Dynasty,2021-04-09,6:10,Kempton (AW)
779706,11,7,Celestial Bliss,2021-04-09,6:10,Kempton (AW)
779706,12,3,Thermal,2021-04-09,6:10,Kempton (AW)
779706,13,12,Departmentalize,2021-04-09,6:10,Kempton (AW)
779706,14,6,Settle Petal,2021-04-09,6:10,Kempton (AW)
781984,1,12,Getaway Queen,2021-04-09,5:55,Wexford
781984,2,3,Just Another Lady,2021-04-09,5:55,Wexford
781984,3,1,The Declaimer,2021-04-09,5:55,Wexford
781984,4,7,Time To Bite,2021-04-09,5:55,Wexford
781984,5,2,Baliyad,2021-04-09,5:55,Wexford
781984,6,8,Bartleys Boy,2021-04-09,5:55,Wexford
781984,7,4,Ladymorata,2021-04-09,5:55,Wexford
781984,8,6,Tullyhogue Fort,2021-04-09,5:55,Wexford
781984,9,10,Roscomroe,2021-04-09,5:55,Wexford
781984,10,5,Often In My Mind,2021-04-09,5:55,Wexford
781984,11,9,Kilbeggan Glory,2021-04-09,5:55,Wexford
